customer_number,stage_grouped,max_closed_date,cloud_revenue,total_opp_amount,employees,mk_fit_score,industry,ee_count,contacts_count,non_ee_count,emb_world_attendees,email_clicks,a365_new_wb_visits,a365_rest_wb_visits,total_webinars_attended,total_webinar_attendees,assembly_app_events,assembly_app_days_used,comms_events,comms_days_used,libs_events,libs_days_used,manufacturing_events,manufacturing_days_used,mcad_events,mcad_days_used,multi_cad_events,multi_cad_days_used,part_request_events,part_request_days_used,share_events,share_days_used,tasks_events,tasks_days_used,version_control_events,version_control_days_used,web_review_events,web_review_days_used
1659348,lost,9/7/2024,1117.99,1117.99,8000,0,Service Bureau / Engineering Services,10,89,32,0,4,0,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724847,lost,9/20/2024,4558.94,4558.94,150,70,Communications,8,40,15,0,16,0,17,3,3,61,13,0,0,2020,108,41,20,15,6,0,0,7,5,15,10,0,0,12954,133,10546,139
804047,won,9/30/2024,13441.31,115173.7,20,0,Service Bureau / Engineering Services,19,110,23,0,23,4,77,4,4,3,3,370,44,3936,120,0,0,8,5,0,0,5,5,178,30,0,0,3306,138,15603,152
1704711,won,9/30/2024,4799,21285,0,0,Retail,1,8,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14110,lost,10/19/2023,40000,40000,0,0,Service Bureau / Engineering Services,6,66,40,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521825,lost,10/22/2024,1676.99,1676.99,90,0,Component OEM,4,14,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358782,lost,10/18/2024,12402.47,12402.49,206,70,Communications,5,36,11,0,12,1,12,1,1,0,0,0,0,1229,74,0,0,6,4,1,1,2,2,1,1,0,0,0,0,28,7
1549922,lost,4/3/2024,1253.99,1253.99,1,0,Service Bureau / Engineering Services,0,1,1,0,2,0,10,0,0,172,7,5,4,362,6,0,0,0,0,0,0,0,0,3,3,4,3,2160,71,3263,107
785552,lost,4/6/2024,1253.99,1253.99,3,0,Technology,0,0,0,0,5,0,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268719,lost,5/16/2024,600,600,3,0,Service Bureau / Engineering Services,1,2,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456760,lost,6/27/2024,4799,7191.05,70,0,Service Bureau / Engineering Services,7,30,9,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1790925,won,6/21/2024,16049,36274,0,0,Aerospace,4,9,3,0,10,0,14,0,0,0,0,537,48,2340,126,21,15,8226,121,2,1,9,5,6,4,32,16,5175,129,2259,96
1131916,lost,4/23/2024,1253.99,1253.99,26,0,Industrial/Instrumentation,2,6,2,0,0,1,1,0,0,2,2,0,0,67,7,2,2,31,2,0,0,2,1,0,0,0,0,168,9,638,12
1770120,lost,7/8/2024,3695.98,3695.99,0,21,,1,2,1,0,4,0,75,1,1,1,1,1,1,544,44,0,0,1,1,0,0,0,0,0,0,0,0,1447,75,451,25
23897,won,4/17/2024,999,999,201,0,Industrial/Instrumentation,10,40,17,0,3,1,32,1,2,171,4,4,1,1280,97,2,1,1,1,0,0,1,1,7,2,2,1,2391,131,557,42
111644,lost,7/29/2024,3919.48,3919.49,71,0,Medical Device,11,30,10,0,198,0,9,1,2,3,3,140,40,996,51,3,3,11,6,0,0,6,5,55,7,20,12,813,94,9549,119
1811078,won,6/12/2024,0,28511.99,80,0,Industrial/Instrumentation,8,50,19,0,28,1,65,5,7,1,1,559,51,1781,80,309,88,403,29,1,1,6,6,31,10,8,5,5189,114,15213,143
1921920,won,6/7/2024,0,26970,0,0,,0,0,0,0,1,0,1,0,0,2,1,0,0,88,8,0,0,11,3,0,0,4,3,1,1,0,0,29,6,112,6
591294,lost,10/3/2024,5000,10060,102,0,Electronic Component and Semiconductor,4,22,7,0,0,0,1,0,0,0,0,0,0,77,13,0,0,1,1,0,0,0,0,1,1,0,0,0,0,14,4
1026948,lost,5/23/2024,2199,1200,25,0,Service Bureau / Engineering Services,0,0,0,0,24,1,100,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864193,lost,6/26/2024,459,459,0,0,,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833441,won,6/28/2024,0,28511.99,0,0,Medical Device,2,4,2,0,1,0,0,0,0,0,0,0,0,255,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
1846132,won,6/19/2024,495.8,495.8,0,0,,0,1,0,0,2,0,0,0,0,1,1,0,0,12,9,0,0,4,2,0,0,0,0,1,1,0,0,32,12,2435,77
1567249,won,6/20/2024,527.99,527.99,0,0,,0,1,1,0,18,0,1,0,0,142,8,0,0,385,45,0,0,3,3,0,0,0,0,0,0,0,0,11011,145,244,17
620856,lost,7/9/2024,59367,59367,1,0,Medical Device,15,41,20,0,6,9,77,0,0,1,1,0,0,20,2,0,0,6,2,0,0,4,2,0,0,0,0,6,2,59,5
1507434,lost,8/15/2024,19789,19789,5,0,Aerospace,8,13,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469016,won,8/5/2024,0,26970,45,0,Engineering,2,12,2,0,53,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005016,lost,6/29/2024,527.99,527.99,0,0,Medical Device,0,1,1,0,4,0,6,0,0,2,2,1,1,2,1,0,0,21,3,0,0,0,0,1,1,0,0,692,48,540,35
1499157,lost,7/31/2024,499,499,47,0,Industrial/Instrumentation,4,7,2,0,23,7,576,1,1,168,19,0,0,113,20,23,16,3,3,0,0,0,0,17,10,1,1,1098,61,5736,131
1692973,lost,6/29/2024,527.99,527.99,0,0,Service Bureau / Engineering Services,1,3,2,0,2,0,0,0,0,0,0,0,0,34,6,0,0,1,1,0,0,0,0,0,0,0,0,585,56,52,7
1462439,won,7/17/2024,0,26970,737,0,Medical Device,6,16,7,0,67,0,9,3,4,0,0,0,0,191,8,0,0,7,2,0,0,5,3,0,0,0,0,714,63,79,13
11329,won,7/31/2024,999,999,2683,0,Electronic Component and Semiconductor,26,299,77,0,53,0,114,0,0,227,25,55,14,2358,121,4,2,10,6,0,0,8,7,48,13,29,7,8343,149,6650,131
11329,lost,7/24/2024,999,999,2683,0,Electronic Component and Semiconductor,26,299,77,0,53,0,114,0,0,227,25,55,14,2358,121,4,2,10,6,0,0,8,7,48,13,29,7,8343,149,6650,131
575787,won,7/31/2024,0,31754,970,0,Manufacturing,3,16,9,0,0,0,0,0,0,0,0,0,0,18,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,3,1
1815767,won,7/31/2024,0,26970,0,0,Industrial/Instrumentation,2,11,5,0,0,0,17,0,0,1,1,0,0,168,5,0,0,2,1,0,0,0,0,5,2,0,0,775,54,440,27
767654,lost,7/26/2024,15000,15000,51,0,Service Bureau / Engineering Services,17,58,21,0,6,1,41,1,1,10,2,630,74,33769,38,0,0,4,4,24,2,7,5,167,48,31,4,3274,131,18839,129
876510,lost,8/3/2023,15000,15000,20,0,Aerospace,8,58,29,0,353,0,5,1,1,0,0,38,4,1094,64,0,0,118,13,0,0,3,3,6,3,7,4,12255,77,468,41
1945154,lost,8/30/2024,75000,114950,0,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716872,won,8/29/2024,8547,63706.5,0,0,Consumer Electronics,3,26,12,0,1,0,4,0,0,0,0,0,0,21,1,0,0,2,1,0,0,2,1,0,0,0,0,0,0,4,1
1758372,lost,7/23/2023,999,999,0,0,Consumer Electronics,2,8,2,0,10,1,18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726374,won,8/5/2024,0,26970,0,0,Medical Device,2,5,0,0,0,0,0,0,0,0,0,0,0,1325,81,0,0,97,5,0,0,0,0,0,0,0,0,5850,146,1,1
1468866,won,10/9/2024,1055.99,1055.99,125,0,Maritime,8,55,18,0,22,0,12,0,0,1779,38,19,1,1172,100,0,0,2,2,0,0,0,0,29,12,0,0,20128,137,17640,116
600469,lost,10/17/2024,0,0,1500,0,Medical Device,19,66,20,0,23,4,19,1,1,0,0,0,0,10,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,5,2
1711099,lost,10/21/2024,899.4,899.4,0,40,Industrial/Instrumentation,1,6,3,0,2,0,0,0,0,9,2,3,2,54,12,0,0,6,4,0,0,0,0,0,0,5,2,666,73,1179,41
907338,lost,4/25/2024,44995,44410.33,0,0,Maritime,16,101,33,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803925,won,9/23/2024,16692.65,16697.65,0,0,Aerospace,3,37,15,0,3,0,11,1,1,0,0,1026,85,47,26,11,8,4,1,0,0,1,1,2,1,19,7,14518,176,10071,163
1852764,lost,3/11/2024,32088,64427.99,8,0,Military/Defense,0,0,0,0,18,7,7,1,1,119,9,761,90,3969,128,103,40,6752,73,0,0,19,6,12,7,389,83,3542,143,7503,145
22103,lost,6/27/2024,8000,8000,848,0,Academic,18,58,23,0,3,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1833812,won,9/19/2024,6919.6,10412.6,0,0,Service Bureau / Engineering Services,1,9,2,0,3,0,0,1,1,0,0,146,14,984,73,6,4,2,2,0,0,0,0,13,4,20,7,3946,139,1980,87
574517,won,2/8/2024,47466.75,158773.62,22,0,Service Bureau / Engineering Services,13,52,19,0,31,0,41,1,1,0,0,120,32,8813,78,0,0,70,14,0,0,15,4,89,12,68,20,4701,81,694,47
1715284,lost,6/14/2024,14997,17393,1000,85,Electronic Component and Semiconductor,8,24,11,0,18,0,41,1,2,9,4,7,6,2636,114,0,0,3,3,0,0,0,0,46,12,1,1,8040,156,3149,108
768494,lost,10/31/2024,45000,56390,3200,0,Service Bureau / Engineering Services,36,169,70,0,20,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851316,lost,2/1/2024,600,600,0,0,Medical Device,0,0,0,0,4,1,17,0,0,13,1,0,0,9,4,0,0,62,6,1,1,3,3,4,3,1,1,35,10,130,39
1852764,lost,10/10/2024,19994,19994,8,21,Military/Defense,0,0,0,0,18,7,7,1,1,119,9,761,90,3969,128,103,40,6752,73,0,0,19,6,12,7,389,83,3542,143,7503,145
1135794,won,3/29/2024,45747.3,138656.7,1000,70,Industrial/Instrumentation,6,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,5,2
1606036,lost,2/14/2024,592,592,15,0,Consumer Electronics,4,11,5,0,2,0,0,0,0,1,1,16,11,637,8,1,1,4,1,0,0,1,1,1,1,0,0,881,74,379,64
1814727,lost,2/29/2024,600,600,0,0,Industrial/Instrumentation,1,4,1,0,4,0,0,0,0,0,0,0,0,308,12,7,3,0,0,0,0,3,2,7,3,0,0,235,28,406,29
1755692,lost,6/24/2024,2368,6298.88,0,0,Maritime,4,26,2,0,9,0,105,0,0,22,7,276,24,2245,40,15,3,216,21,3,3,5,4,12,6,3,3,598,70,4782,85
1794323,lost,5/22/2024,19789,19789,0,35,Service Bureau / Engineering Services,5,20,2,0,12,0,68,1,1,1,1,179,9,2431,115,0,0,637,25,0,0,3,3,14,6,8,5,4421,155,1719,92
1766991,lost,7/8/2024,1253.99,1253.99,13,0,Communications,5,21,3,0,4,5,36,1,1,139,31,260,50,15,9,16,12,0,0,0,0,0,0,10,8,0,0,6170,129,11183,141
11816,won,3/31/2024,45747.3,154342.39,5000,70,Industrial/Instrumentation,27,85,22,0,148,9,103,7,11,1,1,86,16,1409,55,4,2,35,16,0,0,27,14,4,2,20,10,2633,65,1052,59
1556030,won,8/5/2024,0,26970.07,1,0,Aerospace,2,22,12,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938945,lost,3/5/2024,1200,1200,19,0,Military/Defense,1,14,9,0,0,0,0,0,0,1,1,12,1,7181,51,0,0,5,3,0,0,1,1,1,1,6,1,1312,82,946,33
487937,lost,6/4/2024,3198,1998,4414,0,Service Bureau / Engineering Services,36,128,71,0,36,6,58,1,1,470,38,263,60,5085,144,3,3,549,46,6,4,32,14,278,59,227,61,7429,155,11542,138
507586,won,3/28/2024,0,0,250,0,Electronic Component and Semiconductor,5,43,18,0,2,1,52,0,0,0,0,0,0,462,1,0,0,0,0,0,0,0,0,1,1,0,0,19,4,3,2
1907472,won,7/3/2024,0,28511.99,0,0,Communications,0,0,0,0,4,0,6,0,0,0,0,1,1,375,3,0,0,2,1,0,0,3,2,4,1,1,1,247,16,25,7
1770439,lost,9/6/2024,0,26970,0,0,,0,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493186,lost,4/29/2024,3019.2,3019.2,0,56,Machinery,0,4,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
244736,lost,5/24/2024,1270.94,1270.94,5,0,Electronic Component and Semiconductor,2,35,16,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1797833,won,5/30/2024,0,26970,0,0,Service Bureau / Engineering Services,2,18,8,0,5,11,65,1,1,0,0,43,16,127,19,0,0,8,4,0,0,1,1,28,15,19,6,2230,131,3185,107
1837739,won,6/20/2024,12548.62,31949.46,0,0,Automotive,1,10,3,0,0,0,0,0,0,0,0,15,3,1959,66,0,0,4,3,0,0,1,1,1,1,0,0,6818,155,409,40
1692402,won,7/27/2023,19999.99,15009.99,14,0,Communications,8,48,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620856,won,8/12/2024,0,32823.34,1,0,Medical Device,15,41,20,0,6,9,77,0,0,1,1,0,0,20,2,0,0,6,2,0,0,4,2,0,0,0,0,6,2,59,5
1300242,won,7/30/2024,56532,146754,115,77,Maritime,4,20,10,0,7,17,10,0,0,1,1,0,0,181,25,0,0,5,3,0,0,1,1,8,6,0,0,3539,126,1565,72
860180,won,9/12/2024,5224.99,5224.99,22,21,Maritime,15,101,16,0,21,1,129,0,0,152,14,386,61,3359,129,89,37,2437,84,0,0,6,6,26,15,140,43,11154,148,20338,146
1407550,lost,11/30/2023,40500,259542.88,14,0,Industrial/Instrumentation,18,669,136,0,66,10,78,5,5,0,0,1647,100,45303,159,0,0,700,19,0,0,5,5,18,9,1098,90,26470,159,21146,160
1828575,won,6/25/2024,0,26970,0,0,Industrial/Instrumentation,9,31,8,0,57,11,185,2,2,54,4,14,6,2759,123,2,2,153,26,178,57,1179,93,9,2,47,4,7193,156,8798,139
1766166,lost,6/27/2024,1055.99,1055.99,0,0,,1,1,0,0,0,0,2,0,0,56,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,29,11,75,4
99201,won,6/24/2024,0,57023.99,144,0,Maritime,10,19,3,0,29,4,58,3,6,0,0,2,2,4409,121,0,0,29,8,2,1,34,7,1,1,6,1,1604,28,112,26
1833457,won,6/21/2024,0,26970,0,0,Electronic Component and Semiconductor,4,20,3,0,23,8,67,0,0,2,1,579,42,2017,96,0,0,5,3,0,0,3,3,7,4,0,0,5595,165,354,41
1637098,won,7/11/2024,5000,5000,10,0,Industrial/Instrumentation,5,37,15,0,10,4,154,0,0,10,4,384,49,8961,116,0,0,106,10,0,0,10,8,60,20,2,1,2515,139,4750,125
1370434,won,6/26/2024,0,28511.99,15,0,Service Bureau / Engineering Services,3,13,7,0,5,0,162,0,0,1,1,57,24,170,19,0,0,1183,59,0,0,0,0,37,14,60,25,4710,162,1818,79
619572,lost,8/12/2024,5224.99,5224.99,5445,0,Industrial/Instrumentation,9,49,15,0,36,0,88,6,6,26,10,146,32,1042,76,8,6,15,8,0,0,4,3,45,16,72,17,5921,122,13037,129
1382413,won,6/20/2024,0,28511.99,20,0,Consumer Electronics,3,9,4,0,4,0,17,0,0,3,2,0,0,33,6,0,0,4,4,1,1,3,1,1,1,0,0,99,10,258,11
1851820,lost,6/21/2024,558.99,558.99,0,0,,0,0,0,0,8,0,59,1,2,134,12,49,15,727,38,0,0,618,10,0,0,3,2,50,1,46,15,1143,73,1730,107
1317232,won,6/27/2024,0,28511.99,26000,0,Electronic Component and Semiconductor,14,34,8,0,38,0,41,1,1,15,3,439,54,1205,68,1,1,13,8,0,0,4,3,34,11,23,15,6280,145,12905,133
1658990,won,6/27/2024,0,108891.73,0,0,Service Bureau / Engineering Services,21,122,26,0,16,0,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571337,won,6/26/2024,0,26970,10,0,Electronics,0,6,0,0,0,0,117,0,0,0,0,0,0,18,1,0,0,30,2,0,0,1,1,0,0,0,0,4,1,57,2
1811092,won,6/14/2024,0,26970,32,0,Aerospace,1,18,3,0,4,0,2,0,0,0,0,0,0,741,71,9,4,0,0,0,0,0,0,8,4,0,0,2415,125,2755,106
12547,won,6/25/2024,0,43367.5,350,0,Machinery,3,19,2,0,5,0,5,1,1,0,0,0,0,15,2,0,0,1,1,0,0,0,0,0,0,0,0,29,6,5,2
876510,won,6/17/2024,42000,72824.99,20,0,Aerospace,8,58,29,0,353,0,5,1,1,0,0,38,4,1094,64,0,0,118,13,0,0,3,3,6,3,7,4,12255,77,468,41
1718393,lost,6/28/2024,0,28511.99,100,0,Industrial/Instrumentation,23,75,34,0,7,0,129,0,0,10,8,1029,95,31533,133,35,18,15,9,2,2,9,6,294,56,190,38,23908,153,20384,145
1598373,won,6/27/2024,0,28511.99,14,0,Engineering,3,13,2,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,2
1656957,won,8/27/2024,10994,10000,240,0,Industrial/Instrumentation,10,38,20,0,46,2,442,7,7,186,11,413,59,1851,97,59,28,3134,59,154,44,537,52,143,39,188,50,11116,143,38046,149
1574959,lost,6/29/2024,527.99,527.99,1,0,Aerospace,3,11,6,0,5,0,32,2,2,267,9,299,54,51,9,21,14,0,0,0,0,0,0,11,8,0,0,3770,131,8238,134
625937,won,4/15/2024,5224.99,5224.99,375,70,Medical Device,11,111,20,0,37,0,46,2,2,31,17,113,41,1578,115,192,68,108,13,1,1,16,10,543,26,94,33,18513,126,22549,124
1169186,lost,5/17/2024,20787,20787,50,93,Industrial/Instrumentation,13,31,14,0,23,0,61,1,1,0,0,6,3,52,2,15,6,1492,36,0,0,0,0,2,2,0,0,1215,122,121,11
1866968,lost,4/4/2024,516.6,516.6,0,0,Service Bureau / Engineering Services,0,0,0,0,11,18,285,1,1,18,11,168,21,517,50,0,0,21,11,1,1,10,6,4,4,84,18,2824,79,6104,64
193155,won,8/2/2024,4799,7119.65,9,0,Aerospace,6,28,8,0,8,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789030,lost,7/3/2024,0,26970,0,0,Maritime,3,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364616,won,9/11/2024,5086.93,4558.94,11,0,Medical Device,0,10,7,0,6,0,0,1,1,29,17,154,36,635,38,17,8,262,28,0,0,2,2,12,4,101,27,1705,98,4634,109
799943,won,6/5/2024,5798,55993,36503,0,Electronic Component and Semiconductor,11,31,15,0,13,0,14,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3
1412604,lost,11/14/2023,15000,15000,25,0,Service Bureau / Engineering Services,6,17,4,0,2,0,12,0,0,0,0,0,0,335,16,0,0,1,1,0,0,0,0,5,2,0,0,1,1,5,3
1326231,won,5/31/2024,0,26970,42,0,Service Bureau / Engineering Services,10,51,19,0,8,0,15,1,1,76,4,8,3,72,14,0,0,264,17,2,1,18,2,7,4,0,0,2174,133,2516,93
1775097,won,6/27/2024,2349,26970,0,0,Automotive,5,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1311130,lost,10/18/2024,10648.8,10648.8,8,0,Industrial/Instrumentation,12,48,19,0,7,7,215,2,2,3,3,1762,100,5627,127,235,80,1206,38,19,9,195,49,1031,41,351,57,8336,136,35478,150
1692254,won,10/21/2024,12957.3,69616.8,3,0,Industrial/Instrumentation,4,20,8,0,1,0,0,0,0,0,0,0,0,756,68,93,55,18,9,0,0,3,3,3,1,0,0,3267,118,8095,126
1714064,won,8/30/2024,0,37960,310,0,Medical Device,5,42,11,0,13,177,432,2,2,4,4,144,48,3744,127,0,0,770,38,1,1,15,12,149,26,1,1,4478,152,24271,148
195951,lost,9/3/2024,0,37960,51,0,Component OEM,22,73,16,0,495,4,54,1,4,0,0,72,10,10753,120,0,0,13,7,0,0,7,6,6,3,46,10,1642,126,227,33
1139776,won,6/27/2024,0,35212.5,6,0,Industrial/Instrumentation,14,40,15,0,1,0,6,0,0,0,0,0,0,5,2,0,0,9,2,0,0,3,2,0,0,0,0,0,0,14,4
1852764,won,3/1/2024,32088,64428,8,0,Military/Defense,0,0,0,0,18,7,7,1,1,119,9,761,90,3969,128,103,40,6752,73,0,0,19,6,12,7,389,83,3542,143,7503,145
1784558,lost,1/23/2024,1253.99,1253.99,0,0,Industrial/Instrumentation,6,37,8,0,15,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725719,lost,7/26/2024,2408.97,1253.99,0,0,Service Bureau / Engineering Services,3,51,10,0,4,0,4,0,0,13,7,339,65,1730,86,287,92,14,9,58,34,548,73,45,16,258,61,4347,109,14025,125
1667324,lost,1/26/2024,1200,1200,0,0,Industrial/Instrumentation,4,19,8,0,0,10,114,1,1,21,9,109,32,533,47,25,10,513,26,0,0,4,4,1,1,63,21,13845,99,10369,76
1537382,lost,1/23/2024,1184,1184,0,0,Service Bureau / Engineering Services,4,17,8,0,0,0,5,0,0,308,14,105,28,284,35,22,11,0,0,0,0,0,0,6,1,0,0,1561,67,4328,72
1852200,won,6/28/2024,0,26773.2,0,0,Medical Device,0,0,0,0,4,0,29,0,0,327,27,51,19,1377,76,0,0,0,0,0,0,0,0,6,4,2,2,1758,116,5674,113
1675785,lost,5/17/2024,3848,3848,0,14,Consumer Electronics,0,9,7,0,3,0,111,0,0,18,15,0,0,2078,90,127,50,2632,82,1,1,13,11,14,8,1,1,3927,113,5059,142
1715284,won,7/31/2024,0,35940,1000,0,Electronic Component and Semiconductor,8,24,11,0,18,0,41,1,2,9,4,7,6,2636,114,0,0,3,3,0,0,0,0,46,12,1,1,8040,156,3149,108
21544,lost,3/15/2024,758.12,758.12,886,0,Industrial/Instrumentation,11,95,41,0,12,0,25,0,0,0,0,1,1,1332,16,0,0,6,5,0,0,0,0,6,2,0,0,32,9,58,10
1727112,won,8/30/2024,0,26970,500,0,Consumer Electronics,6,16,6,0,2,0,0,2,2,1,1,2,1,26,3,0,0,10,3,1,1,2,2,0,0,2,1,18,4,122,4
1765684,won,4/24/2024,5224.99,5224.99,0,56,Industrial/Instrumentation,16,64,21,0,26,0,157,2,4,6,4,983,62,3770,129,22,16,55,14,0,0,4,4,56,12,602,85,15934,145,29807,157
1238783,won,5/7/2024,21444,69286.1,600,0,Consumer Electronics,13,34,7,0,10,0,53,1,1,6,2,2,1,343,8,0,0,16,7,0,0,0,0,13,4,0,0,14,5,202,27
195149,lost,2/15/2024,600,600,5001,0,Service Bureau / Engineering Services,6,22,8,0,23,0,98,3,3,41,4,0,0,1076,42,5,2,89,7,0,0,3,3,20,9,0,0,1407,74,4778,89
130264,lost,10/18/2024,26391,26391,165,0,Industrial/Instrumentation,9,44,24,0,26,0,0,2,5,1,1,0,0,1004,53,0,0,11,7,0,0,10,8,6,3,0,0,935,75,105,21
1841135,won,4/22/2024,527.99,527.99,0,0,Service Bureau / Engineering Services,0,8,2,0,7,0,1,0,0,123,5,11,2,880,53,0,0,1,1,0,0,1,1,10,3,5,1,1559,101,1159,68
1889012,lost,5/1/2024,991.6,991.6,0,0,,0,0,0,0,0,0,0,0,0,9,1,4,3,635,13,0,0,13,4,0,0,1,1,30,3,1,1,2661,41,294,14
762958,won,8/1/2024,0,26970,53,0,Consumer Electronics,4,38,10,0,9,13,11,0,0,0,0,0,0,153,4,0,0,38,1,0,0,1,1,5,1,0,0,1050,25,128,4
966865,lost,6/11/2024,10497,10497,1,21,Service Bureau / Engineering Services,0,1,1,0,7,1,18,1,1,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2
574535,lost,8/22/2024,49789,30000,32,0,Consumer Electronics,9,63,37,0,8,0,6,0,0,0,0,260,70,3211,127,16,6,52,13,0,0,2,2,60,24,219,63,5929,137,2919,116
1170090,lost,7/25/2024,19789,19789,1,0,Component OEM,20,59,12,0,10,2,51,0,0,9,8,858,74,16278,169,0,0,12,5,0,0,10,6,53,20,341,49,22105,176,7660,142
1752686,won,6/28/2024,0,26970,0,0,Electronic Component and Semiconductor,2,7,2,0,5,0,42,0,0,0,0,29,4,1144,49,0,0,3,2,0,0,2,2,20,3,0,0,872,76,56,9
26149,won,8/22/2024,16497,96551.6,40,0,Electronic Component and Semiconductor,5,37,11,0,10,4,20,1,1,1,1,0,0,1145,56,0,0,87,10,0,0,5,3,9,3,1,1,1036,87,334,18
1675788,lost,9/7/2023,15000,15000,0,0,Military/Defense,10,33,17,0,2,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670932,lost,7/11/2023,15000,15000,0,0,Industrial/Instrumentation,7,48,18,0,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31626,lost,3/21/2024,75000,47863.91,7,0,Aerospace,8,34,17,0,22,0,29,5,6,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2
178919,lost,8/20/2024,19789,19789,150,0,Aerospace,12,36,12,0,1,0,0,1,1,0,0,0,0,391,12,0,0,1442,43,0,0,0,0,7,4,0,0,575,67,746,37
1657136,lost,6/24/2024,3216.4,3216.4,0,63,Aerospace,15,55,13,0,23,28,190,3,3,46,17,454,51,8140,48,87,23,28,13,2,2,11,7,87,25,402,39,10632,160,16385,152
1493659,won,8/2/2024,0,35212.5,14,0,Component OEM,23,186,90,0,19,14,159,4,5,10,7,1021,64,1864,97,3,2,1562,68,0,0,8,4,63,24,35,6,8848,157,16047,150
786252,lost,5/14/2024,1055.99,1055.99,1,0,Engineering,4,6,1,0,4,0,8,0,0,4,2,2,1,10,2,3,1,2,2,0,0,0,0,0,0,0,0,169,3,421,4
16014,won,6/20/2024,0,77385,51,0,Aerospace,15,61,9,0,14,9,123,1,1,2,2,8,2,2593,106,0,0,18,8,0,0,1,1,24,5,4,2,3962,161,4743,106
1917696,lost,7/10/2024,2002.5,2002.5,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
